community_id,filename,efficientnet_quality
1397233,1397233_01.jpg,113267.4296875
1397233,1397233_02.jpg,-2544.449462890625
1397233,1397233_03.jpg,2089.264404296875
1401055,1401055_00.jpg,105192.4765625
1401055,1401055_01.jpg,30357.515625
1401055,1401055_02.jpg,5116.5107421875
1401055,1401055_03.jpg,110.59086608886719
1405373,1405373_00.jpg,9192.29296875
1409410,1409410_00.jpg,9192.29296875
1409413,1409413_00.jpg,66486.6640625
1409413,1409413_01.jpg,130241.9921875
1409413,1409413_02.jpg,63839.74609375
1409413,1409413_03.jpg,3297.362548828125
1409776,1409776_00.jpg,9192.29296875
1053440,1053440_00.jpg,9192.29296875
1056668,1056668_00.jpg,3587.065185546875
1056668,1056668_01.jpg,28218.783203125
1056668,1056668_02.jpg,727.0505981445312
1056668,1056668_03.jpg,60299.671875
1214576,1214576_00.jpg,9192.29296875
1214575,1214575_00.jpg,388.8979797363281
1214575,1214575_01.jpg,47879.96484375
1214575,1214575_02.jpg,1069.0150146484375
1214575,1214575_03.jpg,475.0790710449219
1236243,1236243_00.jpg,79265.1796875
1383349,1383349_00.jpg,9192.29296875
1285693,1285693_00.jpg,665.2861328125
1285693,1285693_01.jpg,1066.7662353515625
1285693,1285693_02.jpg,148.5648956298828
1285693,1285693_03.jpg,-3193.749755859375
1285692,1285692_00.jpg,66668.5078125
1285692,1285692_01.jpg,1994.685302734375
1285692,1285692_02.jpg,55.54071044921875
1285692,1285692_03.jpg,375.52105712890625
1288383,1288383_00.jpg,240.31924438476562
1288383,1288383_01.jpg,-3379.734130859375
1288383,1288383_02.jpg,101.05133056640625
1288383,1288383_03.jpg,21625.494140625
1289284,1289284_00.jpg,9192.29296875
1289285,1289285_00.jpg,9192.29296875
1290778,1290778_00.jpg,62.53329086303711
1290778,1290778_01.jpg,79829.125
1290778,1290778_02.jpg,86462.625
1290778,1290778_03.jpg,3737.634521484375
1294631,1294631_00.jpg,17368.662109375
1294631,1294631_01.jpg,323.04058837890625
1294631,1294631_02.jpg,72.6373062133789
1294631,1294631_03.jpg,3238.848388671875
1305073,1305073_00.jpg,610.8314208984375
1305073,1305073_01.jpg,270.8253173828125
1305073,1305073_02.jpg,85.86919403076172
1305073,1305073_03.jpg,27.6425724029541
847281,847281_00.jpg,3520.41015625
847281,847281_01.jpg,112275.0703125
847281,847281_02.jpg,77582.9765625
847281,847281_03.jpg,8034.5595703125
847044,847044_00.jpg,2237.275634765625
847044,847044_01.jpg,3208.274658203125
847044,847044_02.jpg,4382.89599609375
847044,847044_03.jpg,41925.72265625
944918,944918_00.jpg,18849.712890625
944918,944918_01.jpg,21815.912109375
944918,944918_02.jpg,109602.5859375
944918,944918_03.jpg,13318.744140625
952212,952212_00.jpg,46791.65234375
952212,952212_01.jpg,20622.939453125
952212,952212_02.jpg,36236.453125
952212,952212_03.jpg,108501.0546875
988162,988162_00.jpg,5485.80810546875
